user_id,video_id,rating
3d33873f-f25a-424b-a70a-00ccbe4d6b5d,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
b82523a6-f0cf-4bd3-879a-f0011109f27d,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
51c0fe75-d819-4079-ba94-26d09cc474c9,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
fafd61d1-a064-40c5-811b-550f75901804,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
754319e6-6b2c-4e9a-ade4-baa8c8d6bdf4,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
b6cd7d69-6057-44d4-b2d6-5ec6c505dd7f,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
449e8a65-b98f-4296-8b10-6b466ea4e4a1,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
7fa52983-9ae8-4669-8d88-a3403286c915,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
6d882de6-448c-4788-a4a4-8500b6a92ad3,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
9fd1852d-5497-4c29-841b-1828c8cc0691,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
b1902af5-a285-46a8-bec1-302079afe617,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
9cc66847-290c-4c63-b3b8-9d9f39e998df,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
1ba56425-89ee-4867-816c-5e7c815c854f,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
d63f7e53-1ae1-4a6d-8070-b43ed6786d2e,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
013e9527-aa06-497d-855d-f4710dbb3537,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
9e91f169-4e2f-4ae0-bfcd-06c6f5bf0db9,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
6e48aaa9-8f47-4b07-b072-65063cb13338,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
c52baa46-3767-4615-835b-b5104c1da004,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
c2caba8d-875a-4c7c-8991-0ead9b5b4b8d,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
c2627c3b-43ba-495e-ac2d-c0489ccbcdd2,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
6726ca85-abc8-45f4-b24e-11be77d98332,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
a82ab55c-541c-460b-b28a-9cf76ebd7693,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
a974a4d5-fbab-4708-96fe-1e7f27ce87bf,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
87779fd2-74fd-4bd2-833c-b4685a8de016,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
e5d5b386-f231-412d-a2e4-4cdc46c85969,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
754c4914-3a74-401b-bca2-87216adf15ac,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
028782b9-f8c3-41e0-8536-6fab179090e7,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
19af2ebb-8b54-4c55-9a6b-ed80f0f524c9,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
adb5a45b-1b82-42f2-b0be-7d9f4d02d153,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
05db479b-6d70-49d5-8697-4f6646e51161,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
1f5af808-540a-462f-9216-b7bba023d418,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
6a154127-8589-4f0b-9bd6-8f218240cc6a,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
100032e5-f620-43e2-92e8-48c816ea0f40,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
cf693a29-cead-4b4d-ac8f-e4c2ed0ee0c5,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
6a9fe304-c24a-411c-ab37-665efd2deead,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
0b0a843b-09f2-4f70-9928-8022fc3f873b,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
0e802a9b-d5ec-453d-800e-219dadb83680,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
1a25cbaa-57b5-4891-a09c-129e008d2b28,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
2203dfba-ae51-4078-ba20-efdd90c35656,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
7bccca2f-158d-4d9b-bcd0-b4df95cf2c18,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
8fc1fd65-e9e1-4a4c-80b1-e5c231f74859,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
05649e6a-f07d-4a67-86e9-d4c205b0ac02,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
c1bf785f-9578-4e6a-a796-1a79d993bc35,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
3ad52c1d-6285-4491-a0a8-f8ffb02ba98f,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
51ec18d8-6b1d-4a95-a66e-ab4f7e94181b,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
92e0bccd-f237-40a1-9ae7-7344dd708420,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
c985bcf1-88a1-4e21-8595-9adbaba57559,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
66b9d944-89e9-4edb-817b-cc172e09f1be,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
4650b320-3349-4c3a-8070-3b7ec150a136,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
a17c00ba-2702-413c-ac63-77c6e27764e5,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
d23fa996-2c61-4d0c-87ce-c1e05d2da12b,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
c650c082-7a5e-48e5-927c-925b9dab4ce6,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
58cb98d7-ae92-430c-a8c3-d1c614112bb9,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
9ff5ec3f-df79-427b-b971-bb227bf7a468,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
46639353-332e-413a-8d61-1802e64e734b,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
c14aa659-b72d-40fb-ba9a-3f0c0c03d43e,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
c70b6507-6943-4ba2-bc75-076ff477d721,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
c4a32e55-9d16-41a2-bb44-6bcd467027a9,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
933cab8a-11df-4549-8f64-6510480041e1,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
f92b07a5-65b3-4fce-935f-9ca24118b49d,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
b4df5a50-7055-4a4f-b896-91ca35b0e310,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
6429db66-5ad4-4b15-a775-f6fc10291074,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
942adb45-3b57-47b2-86c5-3b3886411e05,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
e3cce63a-2c85-4a9f-ad45-de6ca17f42bb,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
f2d06e5f-0c6e-417f-ac36-25529cd8d934,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
efcbb7d4-a26f-48ef-84bf-f65f2687c745,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
25b91922-c27d-4e32-8862-0555fddd3aa8,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
60ea36b5-c1dc-4cec-a600-0b67016d7673,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
c3162d4d-ea63-48dd-9d1d-b7e476ba8b57,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
7761bca8-a68f-4448-893e-4a99b6bef867,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
8e181ac3-b789-4efa-a721-1be175474787,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
ce1eea61-8134-40ea-a200-1d49427439a0,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
877d3604-a8cc-4f43-ba10-5814f75adc7c,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
3d930896-731d-4759-9e43-47f1860b5478,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
904d9972-c5a9-40e5-b558-533d1f8b99c7,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
aa50c5dc-476c-4afc-94ba-9eb23afdc23a,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
119fdb4b-f74d-4b33-a39c-ce150cd77096,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
a78f873c-7307-4085-9661-cccce2c34906,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
4e98e273-26fc-4e71-9c43-064b1b9df402,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
2c5f1c38-329f-431e-aae2-d254defdfdb7,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
8febf981-b663-4120-b58d-bb2b43f117c3,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
ae796151-cdb5-466b-a7bd-a6e8ed350457,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
06e9787e-26b3-4eaf-aebc-a25589725e3f,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
8b32a31d-440d-4077-b429-8eb2fc59f724,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
9b6fd37f-0bb1-441d-85df-805a9f5e5fd5,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
c80e463d-e08c-49d7-b419-927fa5533e7a,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
2fc3ca91-5237-49e6-8466-f6829bd79253,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
2ad5d8d9-5c18-404b-9823-a811440d9e6a,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
2c6d89fd-83a3-40c1-ab12-ce855cbcfdf0,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
5ee10666-fb92-4598-b96b-4b143269702f,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
ece8edd8-ea72-4a0c-a1dc-3f62842656d5,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
3f9372fb-cd3f-473d-b42d-13fa9eca2408,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
69b98cb8-f6e2-45cf-907f-e0f673530f49,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
0f4787c0-4d9c-4e44-a01a-584ecabc5c77,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
618b1548-ac6a-447f-8ce2-6410988526dd,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
7e0ca3a2-c373-4008-80fc-245e37cb0d26,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
1a88ceb0-d55e-4546-a5ca-f2a8cbb81a5e,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
cd90c031-a691-4cb1-b77c-dbc713c0b0e7,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
135473ce-ffc2-4efd-9298-8bad8a1219df,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
cc37abde-9de0-417b-85a5-20026914da2c,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
fbb92305-0c47-441c-8b89-585feb37cce2,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
9e018275-d850-4f41-99c8-d22e7ad97fbd,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
704b21a4-a4fe-4e8e-8789-5b10476c4762,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
c10a9d56-b05c-4bf3-8941-720712335df3,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
37d1d3e2-1012-40f5-a763-16c9c7023f60,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
77420fd5-d2dd-4e09-bb3c-db48aa706a10,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
4b445342-cfc7-4296-912c-006ed8bca87b,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
cd833deb-46f9-4a48-aac5-4d64d0d1b86d,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
c9b19744-2553-46f7-9a22-ba40ef0a8ce4,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
61d7c2b3-7599-4fd8-83a0-c1ddacdf8102,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
ffc1e435-a4b0-4a56-984e-51415e19c164,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
f0283a7e-c74b-401d-aabd-079df6890021,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
6694f0c7-c916-4c44-b90a-38513e131565,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
a488e93b-3e68-4a26-86d9-9558480cc50b,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
dc6ceee0-bbef-4bb4-84d7-3c59c44e9513,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
47efd2ab-7c9f-4cb1-b6b1-1823f04eeef0,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
0eae57ad-4053-4301-b46e-ad1770d02e1c,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
46f84b67-f9ce-47af-afbb-f08484fa3110,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
60fd28e6-0491-47a4-a38d-a55873d253fa,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
bc781b80-6561-4252-ae92-ce777ce731ed,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
1ee17fc6-4657-4c52-8ee3-86b4464b5f77,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
b4c10947-a63d-48b7-900a-35d39aa91e44,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
d2a5cc24-fc68-4370-b4a1-8e949b327d12,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
e7c64d38-07ba-4b69-998a-7b2b69ee3202,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
6b3d685d-0d54-41f5-afca-5a1f45091030,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
8c72eb63-e71b-465f-b828-a7478e5e5418,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
27a3ed66-c07b-4de9-839b-e51009e75494,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
29188ab2-2bcf-4b62-b57b-31df26397e3b,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
ffa8c8f1-b709-4863-a634-6ccfb8326126,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
2b3ee7cc-acd1-4559-997c-114af79e2f73,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
3181ad83-aec4-4275-8001-4ada1bfbce05,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
432c4a68-e16d-4ebb-9a51-87dac4693f44,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
9a82bf86-80af-403f-a117-aba166bf3212,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
091cec04-e55d-491c-ba68-f72fb28112a5,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
fa215549-8c76-4055-8343-6f97c88b9e88,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
325a874e-dd71-4713-bbc4-bf13ae99e22f,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
623f00f3-0666-4638-966b-ea3517477562,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
9487a9e0-ce8e-4b48-80dd-a9dc0dc767b8,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
a49f6b24-9b5a-4552-8b3e-021bb6896bb1,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
950ab9e7-56be-45ad-bdee-2a876593c5bd,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
8f2bb624-f429-45e9-8019-dcc126850490,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
b7d9d587-50cb-492d-912e-1f7869e57344,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
df10c529-194d-43a0-844d-adbce1c88648,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
5d9c6b90-2d44-41f5-bbf5-1a046cd18629,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
6a277107-fe8a-4f31-8ec1-42a2775a05d7,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
52b358a7-a7d5-4b0d-8048-b7a78c3ea513,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
f86466d9-c97a-4ae0-9e20-de8aa0aecb61,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
27478f01-c6d9-4367-a905-f2883cc8bc93,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
29bfa161-1bbe-4f1f-9089-71ca65e5d28c,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
251d3653-a540-44d7-8ffb-2c67be510cdd,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
a2255a1e-31bf-4412-b99a-2f2d9d83227a,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
a3b8d41f-8180-4001-aa66-229454232385,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
2f23e883-f48a-467f-886e-60b1c3466a0a,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
18fb9df1-4478-475c-8534-0dec5e151554,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
7ebd7b54-31f3-41ee-9027-6139eef46426,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
84d78e31-d0ac-494b-a439-0065eef774a7,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
2caa2f73-8356-47e9-9e07-1ec65cf496ec,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
c037192a-b67f-4a0c-b816-b37c1e91c34c,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
f48389e1-18da-48ea-a3d1-235c0cce182f,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
138b9955-b29b-4ac6-a09d-41b631cc2c6c,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
940fe9d2-2a3b-433e-9beb-d7adf0f9e542,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
df699c27-0ec2-4e6d-ad5f-ce17f51fcec7,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
67601961-5145-4977-84fb-162cba031721,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
9c1dcfd4-2079-4ac8-b3c4-bb9d18886270,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
346f0dd5-28d4-4ebb-83e1-35ae645ca430,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
715e72ba-b619-4ea7-8db7-7cfc20245c98,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
14dcee5d-7593-47b3-a4f9-84650631ffaf,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
fe54ab8a-ae7f-4768-83ee-b74dc1105fe4,016952ce-b0ad-45c1-bdfd-4454af1681d9,5
b27a80a9-7104-46fd-a79a-a739f6c32689,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
f733d4da-dab9-4cbc-a3bd-f325c3901415,016952ce-b0ad-45c1-bdfd-4454af1681d9,0
